Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   74    27    71 -9.699e-02 9.875e-01    2.009e+01
   75    71    53 -9.699e-02 9.875e-01    2.009e+01
   76    71    53 -7.026e-01 -5.116e-01    2.018e+01
   77    68    59 2.651e-01 2.713e-01    1.998e+01
   78    68    59 -1.288e-01 8.028e-01    2.008e+01
   79    72    93 9.859e-01 1.422e+00    1.000e-30
   80    72    93 -6.013e-01 2.635e-01    2.004e+01
   81    16    33 -9.978e-01 1.320e-01    2.002e+01
   82    16    33 1.209e+00 -1.043e-01    1.999e+01
   83    32    20 -3.817e-01 -8.003e-01    2.024e+01
   84    32    20 -1.384e+00 -6.744e-01    1.000e-30
   85    78    70 -1.508e+00 -2.946e-01    1.000e-30
   86    78    70 -8.908e-01 -4.271e-01    2.016e+01
   87     4     3 4.459e-01 2.606e-01    1.997e+01
   88     4     3 -1.668e+00 -1.188e+00    1.000e-30
   89    67    67 1.143e+00 3.590e-01    1.985e+01
   90    67    67 1.143e+00 3.560e-01    1.986e+01
   91    62    11 -3.243e-01 -5.719e-01    2.011e+01
   92    62    11 -1.778e+00 2.089e-01    1.000e-30
   93    48    94 1.235e+00 2.330e-01    1.993e+01
   94    48    94 6.035e-01 2.985e-02    2.000e+01
   95    97    22 -5.535e-01 1.213e+00    2.081e+01
   96    97    22 5.640e-01 -1.253e+00    1.911e+01
   97    21    59 9.414e-01 -5.750e-01    1.969e+01
   98    21    59 2.696e-01 2.713e-01    1.998e+01
   99    14   100 -8.341e-01 9.199e-01    2.071e+01
  100    14   100 9.235e-02 -1.035e-01    2.000e+01
New (    1) generation's statistics
 max=2.08148e+01 avg=1.25842e+01 min=1.00000e-30 sum=1.25842e+03
 nmutation=103 ncross=31

Max of all generations
occurred in generation no.    1 
chromosome variables
 11849 26322
design variables
 -5.535e-01 1.213e+00
raw fitness = 20.814781
Generation #  101 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.   101
    1    46    10 1.196e+00 3.825e-01    1.983e+01
    2    46    10 -7.223e-01 3.896e-01    2.011e+01
    3    61    70 -1.016e+00 6.690e-01    2.045e+01
    4    61    70 -5.430e-01 -6.676e-01    2.024e+01
    5    66     1 -1.983e-01 1.745e-01    2.001e+01
    6    66     1 -2.246e-01 1.215e+00    2.033e+01
    7    16    50 -1.224e-01 8.243e-01    2.008e+01
    8    16    50 -9.360e-01 1.483e+00    1.000e-30
    9    49    23 -1.220e+00 -1.299e+00    1.000e-30
   10    49    23 -1.002e+00 4.952e-01    2.025e+01
   11    95    14 1.638e-01 -3.562e-01    1.998e+01
   12    95    14 -3.428e-01 5.592e-01    2.011e+01
   13    22    84 1.688e-01 -1.343e+00    1.970e+01
   14    22    84 -4.401e-02 1.328e-01    2.000e+01
   15    31    25 6.976e-01 2.244e-01    1.996e+01
   16    31    25 8.801e-01 8.775e-01    1.932e+01
   17    76    60 1.035e+00 4.767e-02    2.000e+01
   18    76    60 -7.376e-01 3.413e-01    2.009e+01
   19    67    40 -2.648e-01 2.503e-03    2.000e+01
   20    67    40 6.562e-01 2.940e-01    1.994e+01
   21     2    13 -2.570e-01 2.469e-01    2.002e+01
   22     2    13 1.418e-01 4.204e-01    1.997e+01
